proc_cd,modifier,description,rate,rate_unit,is_by_report,region_type,region_value
20501-2,,,143.64,1,False,state,AL
20520-2,,,157.33,1,False,state,AL
20525-2,,,1436.39,1,False,state,AL
20526-2,,,67.64,1,False,state,AL
20527-2,,,78.14,1,False,state,AL
20550-2,,,82.1,1,False,state,AL
20551-2,,,67.64,1,False,state,AL
20552-2,,,101.47,1,False,state,AL
20553-2,,,135.27,1,False,state,AL
20555-2,,,643.24,1,False,state,AL
20560-2,,,57.05,1,False,state,AL
20561-2,,,97.98,1,False,state,AL
20600-2CPT,,,96.4,1,False,state,AL
20605-2,,,84.34,1,False,state,AL
20606-2,,,108.77,1,False,state,AL
20610-2,,,86.65,1,False,state,AL
20611-2,,,124.22,1,False,state,AL
20612-2,,,65.91,1,False,state,AL
20615-2,,,718.18,1,False,state,AL
20650-2,,,364.81,1,False,state,AL
20660-2,,,1789.79,1,False,state,AL
20661-2,,,2735.95,1,False,state,AL
20662-2,,,798.01,1,False,state,AL
20663-2,,,798.01,1,False,state,AL
20664-2,,,2617.49,1,False,state,AL
20665-2,,,143.64,1,False,state,AL
20670-2,,,923.4,1,False,state,AL
20680-2,,,1345.15,1,False,state,AL
20690-2,,,2393.96,1,False,state,AL
20692-2,,,4548.53,1,False,state,AL
20693-2,,,2268.54,1,False,state,AL
20694-2,,,1094.42,1,False,state,AL
20696-2,,,2471.89,1,False,state,AL
20700-2,,,101.34,1,False,state,AL
20701-2,,,75.73,1,False,state,AL
20702-2,,,168.55,1,False,state,AL
20703-2,,,121.0,1,False,state,AL
20704-2,,,175.58,1,False,state,AL
20705-2,,,144.62,1,False,state,AL
20802-2,,,8800.71,1,False,state,AL
20805-2,,,8800.71,1,False,state,AL
20808-2,,,8800.71,1,False,state,AL
20816-2,,,9507.51,1,False,state,AL
20822-2,,,4719.55,1,False,state,AL
20824-2,,,9359.32,1,False,state,AL
20827-2,,,4719.55,1,False,state,AL
20838-2,,,8287.71,1,False,state,AL
20900-2,,,649.76,1,False,state,AL
20902-2,,,4354.76,1,False,state,AL
20910-2CPT,,,1242.58,1,False,state,AL
20920-2,,,513.0,1,False,state,AL
20922-2,,,1014.58,1,False,state,AL
20924-2,,,4354.76,1,False,state,AL
20930-2,,,658.8,1,False,state,AL
20931-2,,,658.8,1,False,state,AL
20932-2,,,864.01,1,False,state,AL
20933-2,,,792.72,1,False,state,AL
20934-2,,,863.56,1,False,state,AL
20936-2,,,658.8,1,False,state,AL
20937-2,,,2174.22,1,False,state,AL
20938-2,,,2174.22,1,False,state,AL
20939-2,,,81.89,1,False,state,AL
20950-2,,,339.73,1,False,state,AL
20955-2,,,8207.88,1,False,state,AL
20956-2,,,7057.38,1,False,state,AL
20957-2,,,7057.38,1,False,state,AL
20962-2,,,8207.88,1,False,state,AL
20969-2,,,11171.9,1,False,state,AL
20970-2,,,11171.9,1,False,state,AL
20972-2,,,9290.9,1,False,state,AL
20973-2,,,9290.9,1,False,state,AL
20974-2,,,2211.59,1,False,state,AL
20975-2,,,2198.17,1,False,state,AL
21010-2,,,3260.4,1,False,state,AL
21011-2,,,604.07,1,False,state,AL
21012-2,,,654.53,1,False,state,AL
21013-2,,,942.47,1,False,state,AL
21014-2,,,1012.23,1,False,state,AL
21015-2,,,5164.17,1,False,state,AL
21016-2,,,2031.87,1,False,state,AL
21025-2,,,1573.19,1,False,state,AL
21026-2,,,969.01,1,False,state,AL
21029-2,,,1174.18,1,False,state,AL
21030-2,,,969.01,1,False,state,AL
21031-2,,,877.77,1,False,state,AL
21032-2,,,969.01,1,False,state,AL
21034-2,,,2553.54,1,False,state,AL
21040-2,,,877.77,1,False,state,AL
21044-2,,,2690.4,1,False,state,AL
21045-2,,,2690.4,1,False,state,AL
21046-2,,,2293.37,1,False,state,AL
21047-2,,,3441.78,1,False,state,AL
21048-2,,,2293.37,1,False,state,AL
21049-2,,,3686.4,1,False,state,AL
21050-2,,,3260.4,1,False,state,AL
21060-2,,,3260.4,1,False,state,AL
21070-2,,,1573.19,1,False,state,AL
21100-2,,,2177.38,1,False,state,AL
21110-2,,,1413.57,1,False,state,AL
21116-2,,,143.64,1,False,state,AL
21120-2,,,1789.79,1,False,state,AL
21121-2,,,2667.57,1,False,state,AL
21122-2,,,2667.57,1,False,state,AL
21123-2,,,2667.57,1,False,state,AL
21125-2,,,1766.96,1,False,state,AL
21127-2,,,2473.8,1,False,state,AL
